,p0q0
15825,0.0
15826,0.1
15827,0.3
15828,0.0
15829,0.5
15830,0.8
15831,0.3
15832,1.0
15833,0.3
15834,0.2
15835,1.1
15836,0.5
15837,0.6
15838,0.3
15839,0.7
15840,0.6
15841,0.9
15842,0.8
15843,0.6
15844,0.4
15845,0.7
15846,0.1
15847,0.5
15848,0.6
15849,0.1
15850,1.2
15851,0.3
15852,0.6
15853,0.7
15854,0.4
15855,0.6
15856,0.1
15857,0.3
15858,0.4
15859,0.0
15860,0.1
15861,1.4
15862,1.2
15863,0.4
15864,0.2
15865,0.4
15866,0.2
15867,0.5
15868,0.7
15869,0.0
15870,0.3
15871,0.2
15872,0.5
15873,0.8
15874,1.8
15875,0.0
15876,0.2
15877,0.1
15878,0.3
15879,0.2
15880,0.0
15881,0.9
15882,0.6
15883,0.5
15884,1.2
15885,0.1
15886,0.0
15887,0.6
15888,0.6
15889,0.0
15890,0.6
15891,0.7
15892,0.3
15893,1.9
15894,0.4
15895,0.6
15896,0.3
15897,0.9
15898,0.0
15899,0.2
15900,0.8
15901,0.0
15902,1.3
15903,0.9
15904,0.5
15905,0.4
15906,1.2
15907,0.4
15908,0.0
15909,0.0
15910,0.3
15911,0.0
15912,0.0
15913,0.7
15914,0.0
15915,0.7
15916,0.6
15917,0.1
15918,0.1
15919,0.7
15920,0.2
15921,0.0
15922,0.4
15923,0.0
15924,0.5
15925,0.9
15926,0.0
15927,1.1
15928,1.1
15929,1.2
15930,0.1
15931,0.7
15932,0.3
15933,0.0
15934,0.4
15935,0.4
15936,0.4
15937,0.2
15938,0.0
15939,0.1
15940,0.3
15941,0.3
15942,0.7
15943,0.4
15944,0.7
15945,0.1
15946,0.2
15947,0.1
15948,0.5
15949,0.3
15950,0.2
15951,0.2
15952,0.7
15953,0.5
15954,0.3
15955,1.0
15956,0.1
15957,0.7
15958,0.4
15959,0.5
15960,0.4
15961,0.0
15962,0.3
15963,0.3
15964,0.3
15965,0.3
15966,0.5
15967,0.4
15968,0.3
15969,0.4
15970,0.4
15971,1.1
15972,2.9
15973,0.0
15974,0.0
15975,0.4
15976,0.0
15977,0.3
15978,0.0
15979,0.3
15980,0.1
15981,0.9
15982,0.0
15983,0.2
15984,0.3
15985,0.1
15986,0.0
15987,0.3
15988,0.2
15989,0.2
15990,0.0
15991,0.4
15992,0.2
15993,0.2
15994,0.1
15995,0.0
15996,0.1
15997,0.6
15998,0.2
15999,0.0
16000,0.5
16001,1.5
16002,0.5
16003,0.0
16004,0.3
16005,0.0
16006,0.2
16007,0.4
16008,0.1
16009,0.0
16010,0.0
16011,0.1
16012,0.7
16013,0.6
16014,1.0
16015,0.8
16016,0.0
16017,0.2
16018,0.0
16019,0.0
16020,0.4
16021,0.4
16022,0.1
16023,0.3
16024,0.0
16025,0.3
16026,0.3
16027,0.0
16028,0.0
16029,0.3
16030,0.7
16031,0.0
16032,0.0
16033,0.0
16034,0.2
16035,0.0
16036,0.0
16037,0.0
16038,0.1
16039,0.0
16040,0.0
16041,0.3
16042,0.2
16043,0.0
16044,0.0
16045,0.0
16046,0.3
16047,0.7
16048,0.1
16049,0.3
16050,0.7
16051,0.0
16052,0.1
16053,0.2
16054,0.3
16055,0.0
16056,0.1
16057,1.1
16058,0.4
16059,0.0
16060,0.2
16061,0.0
16062,0.3
16063,0.0
16064,0.4
16065,0.1
16066,0.0
16067,0.0
16068,0.0
16069,0.1
16070,0.2
16071,0.7
16072,0.9
16073,0.3
16074,0.4
16075,0.7
16076,0.6
16077,0.2
16078,0.4
16079,0.9
16080,0.7
16081,1.7
16082,0.6
16083,0.4
16084,0.0
16085,0.7
16086,0.0
16087,0.0
16088,0.4
16089,0.1
16090,0.1
16091,0.0
16092,0.1
16093,0.4
16094,0.0
16095,1.4
16096,0.0
16097,0.8
16098,0.1
16099,0.1
16100,0.2
16101,0.2
16102,0.0
16103,0.3
16104,0.0
16105,0.0
16106,0.1
16107,0.2
16108,0.1
16109,0.7
16110,0.0
16111,0.1
16112,0.0
16113,0.5
16114,0.2
16115,1.0
16116,0.1
16117,0.0
16118,0.2
16119,0.0
16120,0.3
16121,0.2
16122,1.0
16123,0.0
16124,0.1
16125,0.0
16126,1.1
16127,0.4
16128,0.0
16129,0.1
16130,0.2
16131,1.5
16132,0.1
16133,0.2
16134,0.4
16135,0.7
16136,0.1
16137,0.2
16138,0.7
16139,0.0
16140,0.0
16141,0.0
16142,0.4
16143,0.1
16144,0.0
16145,0.5
16146,0.8
16147,0.5
16148,0.0
16149,0.1
16150,0.2
16151,0.2
16152,0.3
16153,0.2
16154,0.1
16155,0.0
16156,0.3
16157,0.7
16158,0.6
16159,0.1
16160,0.5
16161,0.2
16162,0.1
16163,0.3
16164,0.3
16165,0.0
16166,0.0
16167,0.6
16168,0.3
16169,0.1
16170,0.1
16171,0.6
16172,0.5
16173,0.4
16174,0.4
16175,0.3
16176,0.6
16177,0.2
16178,0.0
16179,0.3
16180,0.3
16181,0.5
16182,0.8
16183,0.1
16184,0.3
16185,0.7
16186,0.7
16187,0.4
16188,0.1
16189,0.6
16190,0.9
16191,0.7
16192,1.6
16193,0.1
16194,0.6
16195,0.6
16196,1.0
16197,0.2
16198,0.8
16199,1.0
16200,1.1
16201,1.2
16202,0.6
16203,0.5
16204,0.0
16205,0.4
16206,0.2
16207,0.3
16208,0.2
16209,0.3
16210,0.8
16211,0.4
16212,0.3
16213,0.6
16214,0.6
16215,0.0
16216,0.4
16217,0.7
16218,0.7
16219,0.1
16220,0.7
16221,0.7
16222,0.2
16223,0.6
16224,0.4
16225,0.1
16226,0.2
16227,0.6
16228,0.5
16229,0.4
16230,0.3
16231,0.2
16232,0.0
16233,0.6
16234,0.0
16235,0.5
16236,0.1
16237,0.0
16238,0.0
16239,0.3
16240,0.4
16241,0.6
16242,0.0
16243,0.2
16244,0.4
16245,0.1
16246,0.3
16247,0.5
16248,0.0
16249,0.4
16250,0.2
16251,0.4
16252,0.0
16253,0.2
16254,0.7
16255,0.1
16256,0.2
16257,0.0
16258,0.2
16259,0.4
16260,0.6
16261,0.3
16262,0.1
16263,0.3
16264,0.6
16265,0.2
16266,0.4
16267,0.6
16268,0.1
16269,0.0
16270,0.0
16271,0.6
16272,0.4
16273,0.2
16274,0.6
16275,0.4
16276,0.8
16277,0.2
16278,0.4
16279,0.4
16280,0.6
16281,0.0
16282,0.5
16283,0.6
16284,0.6
16285,0.0
16286,0.2
16287,0.3
16288,0.1
16289,0.1
16290,0.6
16291,0.0
16292,0.2
16293,0.5
16294,0.6
16295,0.6
16296,0.9
16297,0.0
16298,0.5
16299,0.4
16300,0.0
16301,0.1
16302,0.7
16303,0.1
16304,0.3
16305,0.6
16306,0.0
16307,0.2
16308,0.7
16309,0.0
16310,0.7
16311,0.3
16312,0.5
16313,0.2
16314,0.9
16315,0.3
16316,0.1
16317,0.9
16318,0.9
16319,0.3
16320,0.6
16321,0.5
16322,0.3
16323,0.3
16324,0.3
16325,1.1
16326,0.9
16327,0.3
16328,1.1
16329,0.3
16330,1.4
16331,1.3
16332,0.6
16333,0.4
16334,0.5
16335,0.0
16336,0.2
16337,0.1
16338,1.3
16339,0.6
16340,0.5
16341,0.5
16342,0.0
16343,0.3
16344,0.8
16345,0.0
16346,0.6
16347,0.4
16348,0.9
16349,0.4
16350,1.3
16351,0.1
16352,0.2
16353,0.0
16354,0.0
16355,0.1
16356,0.8
16357,0.2
16358,0.0
16359,0.0
16360,0.7
16361,0.7
16362,1.8
16363,0.7
16364,0.2
16365,0.2
16366,0.9
16367,0.8
16368,0.1
16369,0.0
16370,0.1
16371,0.5
16372,0.0
16373,0.2
16374,0.5
16375,1.3
16376,1.1
16377,0.4
16378,1.6
16379,0.0
16380,0.3
16381,0.0
16382,0.4
16383,0.3
16384,0.0
16385,0.7
16386,0.8
16387,0.1
16388,0.1
16389,0.5
16390,0.0
16391,0.0
16392,0.5
16393,0.4
16394,0.4
16395,0.6
16396,0.1
16397,0.3
16398,0.2
16399,0.5
16400,1.0
16401,0.4
16402,0.1
16403,0.3
16404,0.7
16405,0.0
16406,0.0
16407,0.6
16408,0.0
16409,0.0
16410,0.0
16411,0.5
16412,0.0
16413,0.4
16414,1.3
16415,0.4
16416,0.3
16417,0.0
16418,0.4
16419,0.0
16420,0.5
16421,1.3
16422,0.3
16423,0.2
16424,0.1
16425,0.0
16426,1.0
16427,0.3
16428,0.8
16429,0.0
16430,0.8
16431,0.1
16432,0.3
16433,0.3
16434,0.2
16435,0.4
16436,0.1
16437,0.5
16438,0.2
16439,0.1
16440,0.6
16441,0.3
16442,0.3
16443,0.4
16444,0.5
16445,0.0
16446,0.1
16447,0.5
16448,0.4
16449,0.9
16450,1.0
16451,0.7
16452,0.0
16453,0.5
16454,0.1
16455,0.1
16456,0.2
16457,0.8
16458,1.0
16459,0.4
16460,0.4
16461,0.8
16462,0.8
16463,0.0
16464,1.0
16465,0.8
16466,0.4
16467,0.4
16468,0.4
16469,1.7
16470,0.3
16471,0.0
16472,0.2
16473,0.4
16474,0.7
16475,0.1
16476,0.1
16477,0.3
16478,0.0
16479,0.4
16480,0.9
16481,0.4
16482,0.2
16483,0.9
16484,0.3
16485,0.8
16486,0.5
16487,0.2
16488,0.8
16489,0.1
16490,0.1
16491,0.5
16492,0.4
16493,0.8
16494,0.1
16495,0.4
16496,0.4
16497,0.5
16498,0.3
16499,1.1
16500,0.1
16501,0.1
16502,1.1
16503,0.5
16504,0.7
16505,0.3
16506,0.2
16507,0.5
16508,0.1
16509,0.0
16510,0.2
16511,1.9
16512,0.4
16513,0.1
16514,1.1
16515,0.2
16516,0.7
16517,2.3
16518,0.0
16519,0.1
16520,0.0
16521,0.6
16522,0.0
16523,0.1
16524,0.7
16525,0.6
16526,0.8
16527,0.4
16528,0.3
16529,0.6
16530,1.4
16531,0.1
16532,0.1
16533,0.0
16534,0.5
16535,0.9
16536,0.3
16537,0.9
16538,0.3
16539,0.2
16540,0.5
16541,0.4
16542,0.7
16543,2.5
16544,0.6
16545,1.5
16546,0.2
16547,0.8
16548,0.0
16549,0.5
16550,1.0
16551,0.4
16552,0.6
16553,0.4
16554,0.5
16555,0.1
16556,0.1
16557,0.7
16558,0.1
16559,0.2
16560,1.3
16561,0.7
16562,0.4
16563,0.2
16564,0.0
16565,0.6
16566,0.2
16567,0.9
16568,0.9
16569,0.4
16570,0.3
16571,0.1
16572,0.3
16573,0.0
16574,0.0
16575,0.5
16576,1.2
16577,0.2
16578,0.7
16579,0.6
16580,0.2
16581,0.6
16582,0.1
16583,0.5
16584,0.4
16585,0.0
16586,0.6
16587,0.1
16588,0.0
16589,0.1
16590,0.5
16591,0.1
16592,0.2
16593,0.0
16594,1.5
16595,0.3
16596,0.7
16597,0.0
16598,0.2
16599,0.3
16600,0.6
16601,0.1
16602,0.0
16603,0.9
16604,0.1
16605,0.5
16606,0.0
16607,0.1
16608,0.1
16609,0.0
16610,0.0
16611,0.0
16612,0.0
16613,0.4
16614,0.2
16615,0.3
16616,0.4
16617,0.2
16618,0.4
16619,0.3
16620,0.0
16621,0.8
16622,0.1
16623,0.2
16624,0.3
16625,0.3
16626,0.0
16627,0.4
16628,0.4
16629,0.2
16630,0.5
16631,0.1
16632,0.7
16633,0.1
16634,0.1
16635,0.4
16636,0.6
16637,0.0
16638,0.5
16639,0.1
16640,0.2
16641,0.4
16642,0.1
16643,0.6
16644,0.1
16645,0.9
16646,0.1
16647,0.2
16648,0.2
16649,0.5
16650,0.2
16651,1.2
16652,0.1
16653,0.0
16654,0.7
16655,0.1
16656,0.2
16657,0.6
16658,0.1
16659,0.4
16660,0.4
16661,0.0
16662,0.7
16663,0.1
16664,0.7
16665,0.2
16666,0.3
16667,0.5
16668,0.1
16669,0.2
16670,0.5
16671,0.1
16672,0.2
16673,1.2
16674,0.2
16675,0.2
16676,0.0
16677,0.2
16678,0.6
16679,1.1
16680,0.3
16681,0.4
16682,0.3
16683,0.4
16684,0.3
16685,1.3
16686,0.3
16687,1.0
16688,0.3
16689,0.6
16690,0.6
16691,0.7
16692,0.2
16693,0.8
16694,0.2
16695,0.0
16696,0.7
16697,0.2
16698,0.5
16699,0.7
16700,0.0
16701,0.4
16702,0.2
16703,0.2
16704,1.2
16705,0.0
16706,0.5
16707,0.3
16708,0.3
16709,1.1
16710,0.2
16711,0.6
16712,0.6
16713,0.4
16714,0.0
16715,0.2
16716,0.0
16717,0.1
16718,0.7
16719,0.6
16720,0.2
16721,0.5
16722,0.8
16723,1.0
16724,1.6
16725,0.9
16726,0.6
16727,0.4
16728,0.1
16729,0.5
16730,0.5
16731,0.7
16732,0.2
16733,0.6
16734,0.1
16735,0.4
16736,1.0
16737,0.0
16738,0.0
16739,0.0
16740,0.4
16741,0.2
16742,1.0
16743,0.1
16744,0.5
16745,0.0
16746,0.1
16747,0.4
16748,0.6
16749,0.2
16750,0.7
16751,0.3
16752,1.0
16753,0.1
16754,0.1
16755,0.2
16756,0.5
16757,1.3
16758,0.2
16759,0.3
16760,0.0
16761,0.3
16762,0.6
16763,0.4
16764,0.8
16765,0.5
16766,0.3
16767,0.3
16768,0.6
16769,0.1
16770,0.4
16771,0.4
16772,0.3
16773,0.4
16774,0.5
16775,0.0
16776,0.1
16777,0.5
16778,0.8
16779,0.1
16780,0.3
16781,1.0
16782,0.5
16783,0.7
16784,0.2
16785,0.8
16786,0.7
16787,0.6
16788,0.5
16789,0.0
16790,0.0
16791,1.2
16792,0.4
16793,0.1
16794,0.4
16795,0.3
16796,0.6
16797,0.8
16798,0.2
16799,0.0
16800,0.8
16801,0.8
16802,0.0
16803,0.6
16804,0.3
16805,1.2
16806,0.3
16807,0.4
16808,0.2
16809,0.7
16810,0.1
16811,1.3
16812,0.4
16813,0.5
16814,0.3
16815,0.0
16816,0.6
16817,0.1
16818,0.1
16819,0.9
16820,0.6
16821,0.6
16822,0.4
16823,0.0
16824,0.3
16825,0.5
16826,1.2
16827,2.2
16828,0.2
16829,0.1
16830,0.7
16831,0.6
16832,0.5
16833,0.2
16834,0.8
16835,0.1
16836,0.9
16837,0.2
16838,0.1
16839,1.0
16840,0.7
16841,0.4
16842,0.3
16843,0.2
16844,0.2
16845,0.3
16846,0.8
16847,0.2
16848,0.0
16849,0.6
16850,0.4
16851,0.6
16852,0.8
16853,0.1
16854,0.4
16855,1.3
16856,0.0
16857,0.7
16858,1.4
16859,0.0
16860,0.8
16861,1.9
16862,0.0
16863,0.0
16864,0.5
16865,0.1
16866,0.1
16867,1.2
16868,1.4
16869,1.2
16870,0.5
16871,0.7
16872,0.9
16873,0.8
16874,0.0
16875,0.4
16876,1.0
16877,0.6
16878,0.1
16879,0.6
16880,1.5
16881,0.0
16882,0.4
16883,0.3
16884,0.2
16885,0.1
16886,0.5
16887,0.5
16888,0.1
16889,0.5
16890,0.3
16891,0.7
16892,0.3
16893,1.2
16894,0.2
16895,0.3
16896,0.0
16897,0.9
16898,0.2
16899,0.3
16900,0.7
16901,0.1
16902,0.4
16903,0.0
16904,0.2
16905,0.1
16906,0.3
16907,0.7
16908,0.0
16909,0.7
16910,2.1
16911,0.0
16912,2.7
16913,0.0
16914,0.2
16915,0.7
16916,0.0
16917,1.0
16918,2.8
16919,0.0
16920,0.6
16921,0.0
16922,0.6
16923,0.3
16924,0.4
16925,0.4
16926,0.1
16927,0.7
16928,1.0
16929,0.7
16930,0.5
16931,1.0
16932,0.7
16933,0.7
16934,0.1
16935,0.2
16936,0.9
16937,0.0
16938,0.2
16939,0.3
16940,1.0
16941,0.0
16942,0.0
16943,0.4
16944,0.2
16945,0.0
16946,0.0
16947,0.0
16948,0.2
16949,0.0
16950,0.2
16951,0.0
16952,0.7
16953,0.6
16954,0.2
16955,0.2
16956,0.2
16957,0.7
16958,0.0
16959,0.6
16960,0.6
16961,0.5
16962,0.9
16963,0.5
16964,0.4
16965,0.3
16966,0.6
16967,0.9
16968,0.2
16969,0.6
16970,0.2
16971,0.6
16972,0.0
16973,0.3
16974,0.9
16975,0.6
16976,0.6
16977,0.1
16978,1.1
16979,0.0
16980,0.0
16981,0.9
16982,0.1
16983,0.7
16984,0.8
16985,0.4
16986,0.1
16987,0.3
16988,0.7
16989,0.1
16990,0.7
16991,0.4
16992,0.2
16993,1.0
16994,0.0
16995,0.0
16996,0.4
16997,0.7
16998,0.6
16999,0.3
17000,0.5
17001,0.0
17002,0.2
17003,1.1
17004,0.6
17005,0.2
17006,0.2
17007,0.6
17008,0.0
17009,0.3
17010,0.1
17011,1.1
17012,0.7
17013,1.3
17014,0.2
17015,0.3
17016,1.2
17017,0.1
17018,0.4
17019,0.3
17020,0.3
17021,0.1
17022,0.7
17023,0.4
17024,0.2
17025,0.5
17026,0.0
17027,0.1
17028,0.2
17029,0.4
17030,0.0
17031,0.1
17032,0.6
17033,1.3
17034,0.3
17035,0.5
17036,0.9
17037,1.1
17038,0.3
17039,0.5
17040,0.5
17041,1.1
17042,0.0
17043,0.8
17044,0.0
17045,0.4
17046,0.0
17047,0.0
17048,0.2
17049,0.6
17050,0.1
17051,0.0
17052,1.0
17053,0.7
17054,0.0
17055,0.2
17056,0.3
17057,0.4
17058,0.4
17059,0.3
17060,0.6
17061,0.3
17062,0.5
17063,0.3
17064,0.7
17065,0.5
17066,0.7
17067,0.3
17068,0.6
17069,0.7
17070,0.3
17071,0.0
17072,0.1
17073,1.2
17074,0.8
17075,0.0
17076,0.6
17077,0.0
17078,0.4
17079,0.1
17080,0.8
17081,0.6
17082,0.0
17083,0.6
17084,0.2
17085,0.0
17086,0.0
17087,0.4
17088,0.2
17089,0.1
17090,0.3
17091,0.1
17092,0.2
17093,0.2
17094,0.2
17095,0.8
17096,0.3
17097,0.3
17098,0.0
17099,0.8
17100,0.7
17101,0.5
17102,1.1
17103,0.3
17104,0.0
17105,0.7
17106,0.2
17107,0.4
17108,0.7
17109,0.6
17110,0.5
17111,0.2
17112,0.1
17113,0.8
17114,0.2
17115,0.5
17116,0.2
17117,0.6
17118,0.9
17119,0.4
17120,0.0
17121,0.0
17122,0.5
17123,0.1
17124,0.3
17125,0.5
17126,0.2
17127,0.6
17128,0.0
17129,0.6
17130,0.4
17131,0.6
17132,0.0
17133,0.6
17134,0.1
17135,0.2
17136,0.2
17137,0.5
17138,0.6
17139,0.4
17140,0.0
17141,1.1
17142,0.3
17143,0.1
17144,0.1
17145,0.0
17146,0.4
17147,0.0
17148,0.7
17149,0.1
17150,0.5
17151,0.7
17152,1.2
17153,0.8
17154,0.7
17155,0.1
17156,0.4
17157,0.5
17158,0.1
17159,0.6
17160,0.4
17161,0.2
17162,0.4
17163,0.5
17164,0.6
17165,0.5
17166,0.4
17167,0.4
17168,0.0
17169,0.3
17170,1.0
17171,1.4
17172,0.2
17173,0.1
17174,1.0
17175,0.8
17176,0.2
17177,1.0
17178,0.5
17179,0.1
17180,0.8
17181,0.9
17182,0.0
17183,0.2
17184,0.5
17185,0.3
17186,0.9
17187,0.5
17188,1.1
17189,0.0
17190,0.8
17191,0.4
17192,0.6
17193,0.3
17194,0.1
17195,0.8
17196,1.2
17197,1.5
17198,0.5
17199,1.1
17200,0.1
17201,0.9
17202,0.2
17203,0.7
17204,1.3
17205,0.2
17206,0.5
17207,0.2
17208,0.9
17209,0.4
17210,0.8
17211,0.5
17212,0.6
17213,0.1
17214,0.1
17215,0.2
17216,1.1
17217,0.7
17218,0.4
17219,0.1
17220,0.6
17221,0.2
17222,0.3
17223,0.7
17224,0.7
17225,0.1
17226,0.5
17227,0.7
17228,0.5
17229,0.5
17230,0.2
17231,0.4
17232,0.2
17233,0.1
17234,0.0
17235,0.0
17236,0.7
17237,1.3
17238,0.4
17239,0.0
17240,0.6
17241,0.3
17242,0.2
17243,0.6
17244,0.2
17245,0.6
17246,0.2
17247,0.6
17248,0.1
17249,0.4
17250,0.5
17251,1.0
17252,0.0
17253,0.4
17254,0.3
17255,0.1
17256,0.3
17257,0.8
17258,0.3
17259,0.1
17260,0.5
17261,0.4
17262,0.3
17263,0.3
17264,0.5
17265,0.3
17266,0.5
17267,0.5
17268,0.2
17269,0.5
17270,0.4
17271,0.6
17272,0.4
17273,0.0
17274,0.3
17275,0.6
17276,0.6
17277,0.1
17278,0.2
17279,0.9
17280,1.2
17281,0.2
17282,0.1
17283,0.8
17284,0.3
17285,0.2
17286,1.8
17287,0.3
17288,0.4
17289,0.2
17290,0.5
17291,0.8
17292,0.8
17293,0.4
17294,0.3
17295,2.2
17296,0.0
17297,0.9
17298,0.6
17299,0.8
17300,0.4
17301,0.7
17302,0.7
17303,0.2
17304,0.2
17305,0.0
17306,0.4
17307,0.1
17308,0.1
17309,0.8
17310,0.1
17311,1.1
17312,0.4
17313,0.4
17314,0.2
17315,0.6
17316,0.4
17317,0.4
17318,1.0
17319,0.2
17320,0.0
17321,0.7
17322,1.3
17323,0.0
17324,0.1
17325,0.9
17326,0.9
17327,1.4
17328,0.5
17329,0.5
17330,0.3
17331,1.8
17332,0.0
17333,0.8
17334,0.6
17335,0.3
17336,1.2
17337,0.3
17338,0.5
17339,0.0
17340,0.7
17341,0.3
17342,0.3
17343,1.4
17344,0.2
17345,0.8
17346,0.5
17347,0.0
17348,0.5
17349,0.0
17350,1.0
17351,0.3
17352,0.1
17353,0.4
17354,0.1
17355,0.3
17356,0.8
17357,0.6
17358,0.0
17359,0.1
17360,0.2
17361,0.4
17362,0.0
17363,0.0
17364,0.4
17365,0.4
17366,0.3
17367,0.2
17368,0.2
17369,0.5
17370,0.5
17371,1.5
17372,0.1
17373,0.4
17374,0.5
17375,0.3
17376,0.0
17377,0.4
17378,0.7
17379,0.3
17380,0.7
17381,0.2
17382,0.1
17383,0.2
17384,0.0
17385,0.2
17386,0.2
17387,0.0
17388,0.1
17389,0.3
17390,0.9
17391,0.7
17392,0.8
17393,0.6
17394,0.5
17395,0.3
17396,0.8
17397,0.7
17398,0.4
17399,0.1
17400,0.4
17401,0.0
17402,0.2
17403,0.3
17404,0.0
17405,0.9
17406,1.3
17407,0.7
17408,0.5
17409,0.4
17410,1.5
17411,0.6
17412,0.5
17413,0.0
17414,0.6
17415,0.2
17416,0.9
17417,0.0
17418,0.3
17419,0.0
17420,0.7
17421,0.2
17422,0.2
17423,0.3
17424,0.1
17425,0.1
17426,0.4
17427,0.1
17428,0.4
17429,0.1
17430,0.7
17431,0.2
17432,0.8
17433,0.3
17434,0.2
17435,0.3
17436,0.5
17437,0.9
17438,0.6
17439,0.4
17440,0.1
17441,0.0
17442,0.1
17443,0.9
17444,0.5
17445,0.0
17446,0.3
17447,0.8
17448,0.3
17449,0.8
17450,2.2
17451,0.0
17452,0.0
17453,0.8
17454,1.5
17455,0.0
17456,0.1
17457,0.3
17458,1.4
17459,0.0
17460,0.2
17461,0.1
17462,0.4
17463,0.3
17464,0.1
17465,0.0
17466,0.3
17467,0.6
17468,0.6
17469,0.0
17470,0.6
17471,0.4
17472,0.4
17473,0.7
17474,0.7
17475,0.6
17476,0.3
17477,0.3
17478,0.4
17479,0.3
17480,0.5
17481,1.7
17482,0.0
17483,0.0
17484,0.7
17485,0.4
17486,0.3
17487,0.1
17488,0.2
17489,0.2
17490,0.2
17491,0.2
17492,0.9
17493,0.0
17494,1.0
17495,0.0
17496,0.2
17497,0.1
17498,0.2
17499,0.0
17500,0.0
17501,0.2
17502,0.4
17503,0.1
17504,0.7
17505,0.0
17506,0.2
17507,0.1
17508,0.1
17509,0.0
17510,0.0
17511,0.1
17512,0.3
17513,0.0
17514,0.7
17515,0.8
17516,0.5
17517,0.6
17518,0.1
17519,0.1
17520,0.1
17521,0.1
17522,0.2
17523,0.2
17524,0.6
17525,0.4
17526,0.4
17527,0.1
17528,0.2
17529,0.0
17530,0.7
17531,0.0
17532,1.2
17533,0.1
17534,0.0
17535,0.0
17536,0.2
17537,0.2
17538,0.0
17539,0.2
17540,0.1
17541,0.0
17542,0.0
17543,0.0
17544,0.2
17545,0.2
17546,0.0
17547,0.3
17548,0.5
17549,0.4
17550,0.4
17551,0.0
17552,0.2
17553,1.0
17554,0.5
17555,0.0
17556,0.0
17557,0.2
17558,0.4
17559,0.9
17560,0.2
17561,0.9
17562,0.3
17563,0.5
17564,0.5
17565,0.6
17566,0.4
17567,0.4
17568,0.2
17569,0.2
17570,0.1
17571,0.1
17572,0.3
17573,0.3
17574,0.2
17575,0.0
17576,0.3
17577,0.6
17578,0.2
17579,0.0
17580,0.3
17581,0.5
17582,0.5
17583,0.4
17584,0.2
17585,0.7
17586,0.4
17587,0.1
17588,0.5
17589,0.6
17590,0.4
17591,0.4
17592,0.3
17593,0.7
17594,0.2
17595,0.5
17596,0.0
17597,0.5
17598,0.4
17599,0.0
17600,0.2
17601,1.0
17602,0.0
17603,0.5
17604,0.0
17605,0.5
17606,0.6
17607,0.1
17608,0.3
17609,0.5
17610,0.0
17611,0.4
17612,0.5
17613,0.4
17614,0.0
17615,0.5
17616,0.7
17617,0.4
17618,0.3
17619,0.6
17620,1.5
17621,0.2
17622,1.9
17623,0.0
17624,0.9
17625,0.2
17626,0.7
17627,0.5
17628,0.4
17629,1.1
17630,0.7
17631,0.9
17632,0.8
17633,0.2
17634,0.5
17635,0.7
17636,0.4
17637,1.3
17638,0.8
17639,0.6
17640,0.2
17641,1.5
17642,0.2
17643,0.5
17644,0.1
17645,0.5
17646,0.1
17647,0.4
17648,0.0
17649,0.1
17650,0.0
17651,0.1
17652,0.0
17653,0.6
17654,0.1
17655,0.5
17656,0.0
17657,1.0
17658,0.0
17659,0.7
17660,0.0
17661,0.6
17662,0.3
17663,0.4
17664,0.0
17665,0.3
17666,0.1
17667,0.2
17668,0.0
17669,0.4
17670,0.0
17671,0.2
17672,0.1
17673,0.1
17674,0.0
17675,0.6
17676,0.3
17677,0.6
17678,0.4
17679,0.1
17680,0.6
17681,0.1
17682,0.2
17683,0.0
17684,0.3
17685,0.6
17686,0.2
17687,0.0
17688,0.6
17689,0.1
17690,0.6
17691,0.1
17692,0.2
17693,0.8
17694,0.7
17695,0.4
17696,0.8
17697,0.1
17698,0.6
17699,0.1
17700,0.1
17701,0.1
17702,0.1
17703,1.1
17704,1.4
17705,0.1
17706,0.4
17707,0.1
17708,0.7
17709,0.3
17710,0.2
17711,0.9
17712,0.4
17713,0.0
17714,0.4
17715,0.3
17716,0.9
17717,0.0
17718,0.2
17719,1.0
17720,1.7
17721,0.0
17722,0.5
17723,0.5
17724,0.5
17725,0.0
17726,0.0
17727,0.4
17728,1.2
17729,0.0
17730,0.7
17731,0.8
17732,0.7
17733,0.0
17734,0.4
17735,0.4
17736,1.1
17737,0.0
17738,0.2
17739,0.1
17740,0.6
17741,0.0
17742,0.4
17743,0.6
17744,0.7
17745,0.7
17746,0.7
17747,0.4
17748,0.3
17749,1.1
17750,0.2
17751,1.3
17752,0.5
17753,0.0
17754,0.0
17755,0.2
17756,0.1
17757,0.0
17758,0.0
17759,0.0
17760,0.5
17761,0.0
17762,0.0
17763,0.0
17764,0.3
17765,0.0
17766,0.0
17767,0.0
17768,0.3
17769,0.0
17770,0.0
17771,0.0
17772,0.5
17773,0.0
17774,0.0
17775,0.8
17776,0.3
17777,0.0
17778,0.2
17779,0.1
17780,0.4
17781,0.0
17782,0.0
17783,0.6
17784,0.2
17785,0.0
17786,0.0
17787,0.1
17788,0.4
17789,0.2
17790,0.3
17791,0.3
17792,0.5
17793,0.6
17794,0.1
17795,0.6
17796,0.0
17797,0.1
17798,0.1
17799,0.5
17800,0.5
17801,0.3
17802,0.2
17803,0.1
17804,0.3
17805,0.1
17806,0.1
17807,0.0
17808,0.0
17809,0.0
17810,0.7
17811,1.0
17812,0.0
17813,1.4
17814,0.9
17815,0.0
17816,0.8
17817,0.5
17818,0.3
17819,0.1
17820,0.1
17821,0.6
17822,0.0
17823,0.0
